,index,degree_topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,weight_y_ignore,source_ignore,tfidf,ans1,ans12,textrank,ans1clean,ans12clean,weight_new,weight_new0,weight_new1,weight_new2,weight_new3,weight_new4
806,16,Cyber Security,Master,Desktop Virtualization,1.0,27.0,24.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0335512758617088," No, a Master's degree in Cyber Security does not typically teach Desktop Virtualization.", Maybe,0.0785687058462901,no,maybe,12.0,1.0,0.5,0.5,1.0,0.5
807,17,Cyber Security,Master,Signal Processing,1.0,27.0,24.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0309572239649012, No, Maybe,0.0895217606927868,no,maybe,12.0,1.0,0.5,0.5,1.0,0.5
808,18,Cyber Security,Master,Numerical Analysis,1.0,27.0,22.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0285980292751651, No, Maybe,0.0854889262693715,no,maybe,11.0,1.0,0.5,0.5,1.0,0.5
809,19,Cyber Security,Master,Python (Programming Language),1.0,27.0,18.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0260515236056052, Yes, Yes,,yes,yes,72.0,36.0,18.0,18.0,36.0,18.0
810,20,Cyber Security,Master,Ecology,0.0,27.0,18.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0260515236056052, No, No,0.0493630915719593,no,no,1.0,1.0,0.5,0.25,0.5,0.25
811,21,Cyber Security,Master,Architecture,0.0,27.0,16.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.022194599357564," No, a master's degree in cyber security does not typically teach architecture. However, some programs may offer courses in architecture as part of their curriculum.", Yes,0.0543555455996425,no,yes,32.0,1.0,0.5,0.5,1.0,0.5
812,22,Cyber Security,Master,Cryptography,1.0,27.0,16.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0396113715516206, Yes, Yes,0.0493630915719593,yes,yes,64.0,32.0,16.0,8.0,16.0,8.0
813,23,Cyber Security,Master,Algebra,1.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.036421033242699, No, Yes,0.0671413205195901,no,yes,28.0,1.0,0.5,0.5,1.0,0.5
814,24,Cyber Security,Master,Financial Engineering,0.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0384478977071839, No, No,0.1233527513971341,no,no,1.0,1.0,0.5,1.0,2.0,1.0
815,25,Cyber Security,Master,Simulations,1.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0228993627902958, No, Yes,0.0493630915719593,no,yes,28.0,1.0,0.5,0.25,0.5,0.25
816,26,Cyber Security,Master,Data Processing,1.0,27.0,14.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0262436773417401, No, Yes.,0.0895217606927868,no,yes,28.0,1.0,0.5,0.5,1.0,0.5
817,27,Cyber Security,Master,Safety Principles,1.0,27.0,12.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0306701714457944, Yes, Yes,0.0785687058462901,yes,yes,48.0,24.0,12.0,12.0,24.0,12.0
818,28,Cyber Security,Master,Data Analysis,1.0,27.0,12.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0214016759711736, No, Yes.,0.0956528128905039,no,yes,24.0,1.0,0.5,0.5,1.0,0.5
819,29,Cyber Security,Master,Applied Mathematics,1.0,27.0,12.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0315535103770152," No. Master's degrees in Cyber Security typically focus on topics such as computer networks, cryptography, and digital forensics. Applied Mathematics is not typically included in the curriculum.", Yes,0.081445181337847,no,yes,24.0,1.0,0.5,0.5,1.0,0.5
820,30,Cyber Security,Master,Embedded Computers,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0335512758617088," No, a master's degree in cyber security does not typically teach embedded computers.", Maybe,0.0785687058462901,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
821,31,Cyber Security,Master,Computer Architecture,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0379071008341106, No, Maybe,0.0692258150113024,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
822,32,Cyber Security,Master,Probability Theories,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0359650910263535, Yes, Yes,0.0724740607995233,yes,yes,40.0,20.0,10.0,10.0,20.0,10.0
823,33,Cyber Security,Master,Moodle,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0359650910263535, No. Master Cyber Security degrees typically do not teach Moodle., Maybe,0.0493630915719593,no,maybe,5.0,1.0,0.5,0.25,0.5,0.25
824,34,Cyber Security,Master,Quantum,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0283631720680936, No. Master Cyber Security degrees typically do not teach Quantum., No.,0.0493630915719593,no,no,1.0,1.0,0.5,0.25,0.5,0.25
825,35,Cyber Security,Master,Operational Systems,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0409043736035824, No, Yes,0.0895217606927868,no,yes,20.0,1.0,0.5,0.5,1.0,0.5
826,36,Cyber Security,Master,Programming Languages,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0264390607032207," No. Master Cyber Security degrees typically focus on topics such as network security, cryptography, and digital forensics, and do not typically include programming language instruction.", Maybe,0.0849713650257203,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
827,37,Cyber Security,Master,Big Data,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0260515236056052," No. Master Cyber Security degrees typically focus on topics such as network security, cryptography, and digital forensics. Big Data is not typically included in the curriculum.", Maybe,0.0785687058462901,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
828,38,Cyber Security,Master,Artificial Neural Networks,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.030116493644692, No, Maybe,0.0961750420530429,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
829,39,Cyber Security,Master,Stochastic Process,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.036421033242699, No. Master Cyber Security degrees typically do not teach Stochastic Process., Maybe,0.0785687058462901,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
830,40,Cyber Security,Master,Computer Vision,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0368955904131531, No, No,0.0692258150113024,no,no,1.0,1.0,0.5,0.5,1.0,0.5
831,41,Cyber Security,Master,Electronics,1.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0283631720680936, No, Maybe,0.0493630915719593,no,maybe,5.0,1.0,0.5,0.25,0.5,0.25
832,42,Cyber Security,Master,Mechanical Engineering,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0306701714457944, No, No,0.1233527513971341,no,no,1.0,1.0,0.5,1.0,2.0,1.0
833,43,Cyber Security,Master,Scheduling,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0264390607032207, No, No,0.0493630915719593,no,no,1.0,1.0,0.5,0.25,0.5,0.25
834,44,Cyber Security,Master,Creating Prototypes,0.0,27.0,10.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0281329658058159," No. A Master's degree in Cyber Security typically focuses on topics such as network security, computer forensics, cryptography, and risk management. It does not typically include courses on creating prototypes.", Maybe,,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
835,45,Cyber Security,Master,Data Structures,1.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0343015385163455, No, Maybe,0.0854889262693715,no,maybe,4.0,1.0,0.5,0.5,1.0,0.5
836,46,Cyber Security,Master,Graph Theory,0.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0373903474781019, No, Maybe,0.0785687058462901,no,maybe,4.0,1.0,0.5,0.5,1.0,0.5
837,47,Cyber Security,Master,Probability and Statistics,1.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.033920355633896, Yes, Yes,,yes,yes,32.0,16.0,8.0,8.0,16.0,8.0
838,48,Cyber Security,Master,Forecasting Skills,0.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0274684971668309, No, Maybe,0.0785687058462901,no,maybe,4.0,1.0,0.5,0.5,1.0,0.5
839,49,Cyber Security,Master,Multiprocessing,1.0,27.0,8.0,Master Cycle - Computer Science - Cybersecurity - EPFL,0.0423593996909509," No, a master's degree in cyber security does not typically teach multiprocessing.", Yes,,no,yes,16.0,1.0,0.5,0.5,1.0,0.5
840,0,Physics program,Master,Physics,1.0,0.0,110.0,Master Cycle - Physics - master program - EPFL,0.0469665494282921, Yes, Yes,0.1257517620695445,yes,yes,440.0,220.0,110.0,220.0,440.0,220.0
841,1,Physics program,Master,Applied Physics,1.0,0.0,108.0,Master Cycle - Physics - master program - EPFL,0.0766017546089613, No, Yes,0.1268769072377892,no,yes,216.0,1.0,0.5,1.0,2.0,1.0
842,2,Physics program,Master,Instructional Design,0.0,0.0,88.0,Master Cycle - Physics - master program - EPFL,0.0572182180417563, No, No,0.0762733632909793,no,no,1.0,1.0,0.5,0.5,1.0,0.5
843,3,Physics program,Master,Quantum,0.0,0.0,40.0,Master Cycle - Physics - master program - EPFL,0.0548496217521901, No, Yes,0.047921421362576,no,yes,80.0,1.0,0.5,0.25,0.5,0.25
844,4,Physics program,Master,Optics and Eyewear,0.0,0.0,24.0,Master Cycle - Physics - master program - EPFL,0.0557673357947768, No, Yes,,no,yes,48.0,1.0,0.5,0.5,1.0,0.5
845,5,Physics program,Master,Execution of Experiments,1.0,0.0,24.0,Master Cycle - Physics - master program - EPFL,0.0416356648457424, No, Yes,,no,yes,48.0,1.0,0.5,0.5,1.0,0.5
846,6,Physics program,Master,Nuclear Power,1.0,0.0,22.0,Master Cycle - Physics - master program - EPFL,0.0548496217521901, No, Yes,0.0703570400552355,no,yes,44.0,1.0,0.5,0.5,1.0,0.5
847,7,Physics program,Master,Particle Physics,1.0,0.0,20.0,Master Cycle - Physics - master program - EPFL,0.0687020236164832, No, Yes,0.1268769072377892,no,yes,40.0,1.0,0.5,1.0,2.0,1.0
848,8,Physics program,Master,Knowledge of Statistics,1.0,0.0,20.0,Master Cycle - Physics - master program - EPFL,0.0361250981883825, No, Yes.,,no,yes,40.0,1.0,0.5,0.5,1.0,0.5
849,9,Physics program,Master,Solid State Physics,1.0,0.0,18.0,Master Cycle - Physics - master program - EPFL,0.0888885338346189, No, Yes,0.1266364369502201,no,yes,36.0,1.0,0.5,1.0,2.0,1.0
850,10,Physics program,Master,Semiconductors,1.0,0.0,18.0,Master Cycle - Physics - master program - EPFL,0.0791022038994935, No, Yes,0.047921421362576,no,yes,36.0,1.0,0.5,0.25,0.5,0.25
851,11,Physics program,Master,Knowledge of Mathematics,1.0,0.0,16.0,Master Cycle - Physics - master program - EPFL,0.043728418751621, Yes, Yes.,,yes,yes,64.0,32.0,16.0,16.0,32.0,16.0
852,12,Physics program,Master,Biology,0.0,0.0,16.0,Master Cycle - Physics - master program - EPFL,0.0404201865530598, No, No,0.047921421362576,no,no,1.0,1.0,0.5,0.25,0.5,0.25
853,13,Physics program,Master,Simulations,0.0,0.0,16.0,Master Cycle - Physics - master program - EPFL,0.04428353022005, No, Yes.,0.047921421362576,no,yes,32.0,1.0,0.5,0.25,0.5,0.25
854,14,Physics program,Master,Nuclear Engineering,1.0,0.0,16.0,Master Cycle - Physics - master program - EPFL,0.0766017546089613, No, Yes,0.0960346918785328,no,yes,32.0,1.0,0.5,0.5,1.0,0.5
855,15,Physics program,Master,Algorithms,0.0,0.0,14.0,Master Cycle - Physics - master program - EPFL,0.0496540286846037, No, Maybe,0.047921421362576,no,maybe,7.0,1.0,0.5,0.25,0.5,0.25
856,16,Physics program,Master,Knowledge of Electrical Engineering,0.0,0.0,14.0,Master Cycle - Physics - master program - EPFL,0.0577234274425911, No, Yes,,no,yes,28.0,1.0,0.5,0.5,1.0,0.5
857,17,Physics program,Master,Measurement and Metrology,1.0,0.0,14.0,Master Cycle - Physics - master program - EPFL,0.0548496217521901, No, Yes,,no,yes,28.0,1.0,0.5,0.5,1.0,0.5
858,18,Physics program,Master,Quantum Computing,0.0,0.0,10.0,Master Cycle - Physics - master program - EPFL,0.0888885338346189, No, Yes,0.0762733632909793,no,yes,20.0,1.0,0.5,0.5,1.0,0.5
859,19,Physics program,Master,Spectroscopy,1.0,0.0,10.0,Master Cycle - Physics - master program - EPFL,0.072306666244284, No, Yes,0.047921421362576,no,yes,20.0,1.0,0.5,0.25,0.5,0.25
860,20,Physics program,Master,Scientific Literature,1.0,0.0,10.0,Master Cycle - Physics - master program - EPFL,0.0457344124670294, No, Yes,0.0762733632909793,no,yes,20.0,1.0,0.5,0.5,1.0,0.5
861,21,Physics program,Master,Information Theory,0.0,0.0,10.0,Master Cycle - Physics - master program - EPFL,0.0743517911657783, No, Maybe,0.0762733632909793,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
862,22,Physics program,Master,Condensed Matter,1.0,0.0,10.0,Master Cycle - Physics - master program - EPFL,0.0910311898080916, Yes, Yes,0.0762733632909793,yes,yes,40.0,20.0,10.0,10.0,20.0,10.0
863,23,Physics program,Master,Industrial Lasers,0.0,0.0,10.0,Master Cycle - Physics - master program - EPFL,0.0851330123034308, No, Maybe,0.0762733632909793,no,maybe,5.0,1.0,0.5,0.5,1.0,0.5
864,24,Physics program,Master,Electromagnetism,1.0,0.0,10.0,Master Cycle - Physics - master program - EPFL,0.0670955637782071, Yes, Yes,0.047921421362576,yes,yes,40.0,20.0,10.0,5.0,10.0,5.0
865,25,Physics program,Master,Computer Simulation,1.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.0548496217521901, No, Maybe,0.0762733632909793,no,maybe,4.0,1.0,0.5,0.5,1.0,0.5
866,26,Physics program,Master,Python (Programming Language),1.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.0503792810058476, No, Maybe,,no,maybe,4.0,1.0,0.5,0.5,1.0,0.5
867,27,Physics program,Master,Imaging,0.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.053967905911403, No, Yes,0.047921421362576,no,yes,16.0,1.0,0.5,0.25,0.5,0.25
868,28,Physics program,Master,Electronics,0.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.0548496217521901, No, Yes,0.047921421362576,no,yes,16.0,1.0,0.5,0.25,0.5,0.25
869,29,Physics program,Master,Photovoltaics,0.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.070432174948204, No, Yes,0.047921421362576,no,yes,16.0,1.0,0.5,0.25,0.5,0.25
870,30,Physics program,Master,Equations,0.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.0593109719476349, No, Yes.,0.047921421362576,no,yes,16.0,1.0,0.5,0.25,0.5,0.25
871,31,Physics program,Master,Plasma (Physics),1.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.0910311898080916, No, Yes,,no,yes,16.0,1.0,0.5,0.5,1.0,0.5
872,32,Physics program,Master,Polymer Chemistry,0.0,0.0,8.0,Master Cycle - Physics - master program - EPFL,0.072306666244284, No, No,0.0762733632909793,no,no,1.0,1.0,0.5,0.5,1.0,0.5
873,33,Physics program,Master,Biological Systems,0.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0670955637782071, No, No,0.0762733632909793,no,no,1.0,1.0,0.5,0.5,1.0,0.5
874,34,Physics program,Master,Machine Learning,1.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0466521265096161, No, No.,0.0762733632909793,no,no,1.0,1.0,0.5,0.5,1.0,0.5
875,35,Physics program,Master,Microscopy,0.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0670955637782071, No, Yes,0.047921421362576,no,yes,12.0,1.0,0.5,0.25,0.5,0.25
876,36,Physics program,Master,Electron Microscope,0.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0869324421868046, No, Yes,0.0762733632909793,no,yes,12.0,1.0,0.5,0.5,1.0,0.5
877,37,Physics program,Master,Radiology,1.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0754486366120777, No, No,0.047921421362576,no,no,1.0,1.0,0.5,0.25,0.5,0.25
878,38,Physics program,Master,Auger Drill,0.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0933997860976578, No, No.,0.0762733632909793,no,no,1.0,1.0,0.5,0.5,1.0,0.5
879,39,Physics program,Master,Health Physics,0.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0695504591074169, No, Maybe,0.1268769072377892,no,maybe,3.0,1.0,0.5,1.0,2.0,1.0
880,40,Physics program,Master,Data Analysis,1.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0413872548903768, No, Yes.,0.0762733632909793,no,yes,12.0,1.0,0.5,0.5,1.0,0.5
881,41,Physics program,Master,Signal Processing,1.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0598660834160638, No, Yes.,0.0762733632909793,no,yes,12.0,1.0,0.5,0.5,1.0,0.5
882,42,Physics program,Master,Linear Algebra,1.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0582402518642063, Yes, Yes,0.0762733632909793,yes,yes,24.0,12.0,6.0,6.0,12.0,6.0
883,43,Physics program,Master,Drawing Skills,0.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0610192014129474, No, No,0.0762733632909793,no,no,1.0,1.0,0.5,0.5,1.0,0.5
884,44,Physics program,Master,Electronic Oscillator,1.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0869324421868046, No, Yes,0.0762733632909793,no,yes,12.0,1.0,0.5,0.5,1.0,0.5
885,45,Physics program,Master,Fault Detection and Isolation,0.0,0.0,6.0,Master Cycle - Physics - master program - EPFL,0.0869324421868046, No, Yes.,,no,yes,12.0,1.0,0.5,0.5,1.0,0.5
886,46,Physics program,Master,Astrophysics,1.0,0.0,4.0,Master Cycle - Physics - master program - EPFL,0.0990495536469529, No, Yes,0.047921421362576,no,yes,8.0,1.0,0.5,0.25,0.5,0.25
887,47,Physics program,Master,Medical Equipment,0.0,0.0,4.0,Master Cycle - Physics - master program - EPFL,0.0791022038994935, No, No,0.0762733632909793,no,no,1.0,1.0,0.5,0.5,1.0,0.5
888,48,Physics program,Master,Mechanical Engineering,1.0,0.0,4.0,Master Cycle - Physics - master program - EPFL,0.0593109719476349, No, Maybe,0.0960346918785328,no,maybe,2.0,1.0,0.5,0.5,1.0,0.5
889,49,Physics program,Master,Computational Physics,1.0,0.0,4.0,Master Cycle - Physics - master program - EPFL,0.0910311898080916, No, Yes,0.1268769072377892,no,yes,8.0,1.0,0.5,1.0,2.0,1.0
890,0,Music Communication Technology,Master,Blended Learning,0.0,239.0,16.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.1585818034146981, Yes, Yes,0.0832296634949632,yes,yes,64.0,32.0,32.0,32.0,32.0,32.0
891,1,Music Communication Technology,Master,Music Technology,1.0,239.0,6.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.2005156865445519, Yes, Yes.,0.0727733210049353,yes,yes,24.0,12.0,24.0,24.0,12.0,24.0
892,2,Music Communication Technology,Master,Python (Programming Language),0.0,239.0,6.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.0855380678098095, No., Yes,,no,yes,12.0,1.0,0.5,0.5,1.0,0.5
893,3,Music Communication Technology,Master,Scientific Computating,0.0,239.0,6.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.1343061978251513, No, Maybe,0.0730463380786299,no,maybe,3.0,1.0,1.0,1.0,1.0,1.0
894,4,Music Communication Technology,Master,Sensors,0.0,239.0,5.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.1101628969273407, No, Maybe,0.0458933704030275,no,maybe,2.5,1.0,1.0,0.5,0.5,0.5
895,5,Music Communication Technology,Master,Technical Documentation,0.0,239.0,4.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.2159922351249928, No, Maybe,0.0673799882554445,no,maybe,2.0,1.0,2.0,2.0,1.0,2.0
896,6,Music Communication Technology,Master,Blogging Skills,0.0,239.0,4.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.1810175412682897, No, Maybe,0.0909929597530011,no,maybe,2.0,1.0,1.0,1.0,1.0,1.0
897,7,Music Communication Technology,Master,Academic Writing,0.0,239.0,3.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.0786833105179443, No, Maybe,0.0730463380786299,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
898,8,Music Communication Technology,Master,Empirical Research,1.0,239.0,3.0,"Music, Communication and Technology (master's two years)  – University of Oslo",0.0946863483468998, No, Yes.,0.0832296634949632,no,yes,6.0,1.0,0.5,0.5,1.0,0.5
